region_id,voltage_kv,station_id,duration_scenario,target_forward_peak_mw,target_reverse_peak_mw,county_positive_peak_anchor_mw,county_anchor_role,reference_region_id,reference_voltage_kv,reference_station_id,reference_sample_id,reference_day_of_year,matched_sample_count,feature_distance,reverse_hours,equivalent_reverse_duration_hours,shape_evidence_status,evidence_grade,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00004,35,BDZ-00287,empirical_short,24.1,13.1,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D270,270,60,0.3325332338,1,1,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00289,empirical_central,1.73,3.94,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D164,164,60,0.7031324646,9,4.655395683,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00289,empirical_long,1.73,3.94,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D167,167,60,0.6228030079,11,6.840386941,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00289,empirical_short,1.73,3.94,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D042,42,60,0.738665283,3,2.085714286,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00309,empirical_central,20.35,27.57,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00314,QX-00005|35|BDZ-00314|D049,49,60,0.4438907053,8,4.97005571,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00309,empirical_long,20.35,27.57,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00314,QX-00005|35|BDZ-00314|D141,141,60,0.4396601465,9,6.520431328,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00309,empirical_short,20.35,27.57,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00314,QX-00005|35|BDZ-00314|D222,222,60,0.4983340531,3,2.579457364,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00312,empirical_central,1.7,7.4,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D083,83,60,1.276214131,10,6.385704653,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00312,empirical_long,1.7,7.4,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D148,148,60,1.202876722,11,7.506884243,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
QX-00004,35,BDZ-00312,empirical_short,1.7,7.4,106.61,formal_positive_peak_anchor_kept_separate_from_station_scenario_sum,QX-00005,35,BDZ-00290,QX-00005|35|BDZ-00290|D180,180,60,1.139008138,6,3.156962025,conditional_mapping_for_empirical_shape_only,C,transformer_hourly_2025.csv.gz+station_static_load.csv+station_pv_snapshot.csv+county_clr_reference.csv,电网建模数据_Agent整合版_V1.2,match same-voltage QX-00005 station-day shapes and piecewise-scale to exact target static positive/reverse peaks,real_2025_empirical_duration,conditional_mapping_for_empirical_shape_only_not_measured_target_timeseries,1f21dead202b294a9818dc65e46d357b06af50a4ddaae0873b76f4412766d7af
