scenario_id,rcap,rcap_numeric,region_id,path_id,storage_eac_wanyuan_per_year,expansion_eac_wanyuan_per_year,storage_cumulative_in_service_eac_wanyuan,expansion_cumulative_in_service_eac_wanyuan
transformer_life_long,2.171,2.171,QX-00005,PATH_OPT_CLR_LE_2,3359.052224,0,3359.052224,0
transformer_life_long,2.172,2.172,QX-00001,PATH_OPT_CLR_LE_2,481.9565559,0,481.9565559,0
transformer_life_long,2.172,2.172,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.18,2.18,QX-00001,PATH_OPT_CLR_LE_2,481.9565559,0,481.9565559,0
transformer_life_long,2.18,2.18,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.2,2.2,QX-00001,PATH_OPT_CLR_LE_2,481.9565559,0,481.9565559,0
transformer_life_long,2.2,2.2,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.3,2.3,QX-00001,PATH_OPT_CLR_LE_2,481.9565559,0,481.9565559,0
transformer_life_long,2.3,2.3,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.35,2.35,QX-00001,PATH_OPT_CLR_LE_2,481.9565559,0,481.9565559,0
transformer_life_long,2.35,2.35,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.359,2.359,QX-00001,PATH_OPT_CLR_LE_2,481.9565559,0,481.9565559,0
transformer_life_long,2.359,2.359,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.36,2.36,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,2.36,2.36,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.37,2.37,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,2.37,2.37,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.4,2.4,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,2.4,2.4,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.5,2.5,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,2.5,2.5,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.6,2.6,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,2.6,2.6,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.7,2.7,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,2.7,2.7,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.8,2.8,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,2.8,2.8,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,2.9,2.9,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,2.9,2.9,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,3.0,3,QX-00001,PATH_OPT_CLR_LE_2,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,3.0,3,QX-00005,PATH_OPT_CLR_LE_2,1623.786811,116.8058926,1623.786811,116.8058926
transformer_life_long,unbounded,,QX-00001,PATH_OPT_CLR_UNBOUNDED,66.43852047,116.8058926,66.43852047,116.8058926
transformer_life_long,unbounded,,QX-00005,PATH_OPT_CLR_UNBOUNDED,1623.786811,116.8058926,1623.786811,116.8058926
storage_high_om_transformer_low_om,2.0,2,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.0,2,QX-00005,PATH_OPT_CLR_LE_2,3662.822668,0,3662.822668,0
storage_high_om_transformer_low_om,2.1,2.1,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.1,2.1,QX-00005,PATH_OPT_CLR_LE_2,3662.822668,0,3662.822668,0
storage_high_om_transformer_low_om,2.15,2.15,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.15,2.15,QX-00005,PATH_OPT_CLR_LE_2,3662.822668,0,3662.822668,0
storage_high_om_transformer_low_om,2.16,2.16,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.16,2.16,QX-00005,PATH_OPT_CLR_LE_2,3662.822668,0,3662.822668,0
storage_high_om_transformer_low_om,2.17,2.17,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.17,2.17,QX-00005,PATH_OPT_CLR_LE_2,3662.822668,0,3662.822668,0
storage_high_om_transformer_low_om,2.171,2.171,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.171,2.171,QX-00005,PATH_OPT_CLR_LE_2,3662.822668,0,3662.822668,0
storage_high_om_transformer_low_om,2.172,2.172,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.172,2.172,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.18,2.18,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.18,2.18,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.2,2.2,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.2,2.2,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.3,2.3,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.3,2.3,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.35,2.35,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.35,2.35,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.359,2.359,QX-00001,PATH_OPT_CLR_LE_2,525.541516,0,525.541516,0
storage_high_om_transformer_low_om,2.359,2.359,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.36,2.36,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,2.36,2.36,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.37,2.37,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,2.37,2.37,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.4,2.4,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,2.4,2.4,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.5,2.5,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,2.5,2.5,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.6,2.6,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,2.6,2.6,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.7,2.7,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,2.7,2.7,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.8,2.8,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,2.8,2.8,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,2.9,2.9,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,2.9,2.9,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,3.0,3,QX-00001,PATH_OPT_CLR_LE_2,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,3.0,3,QX-00005,PATH_OPT_CLR_LE_2,1770.63134,110.9974881,1770.63134,110.9974881
storage_high_om_transformer_low_om,unbounded,,QX-00001,PATH_OPT_CLR_UNBOUNDED,72.4467804,110.9974881,72.4467804,110.9974881
storage_high_om_transformer_low_om,unbounded,,QX-00005,PATH_OPT_CLR_UNBOUNDED,1770.63134,110.9974881,1770.63134,110.9974881
storage_low_om_transformer_high_om,2.0,2,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.0,2,QX-00005,PATH_OPT_CLR_LE_2,3055.28178,0,3055.28178,0
storage_low_om_transformer_high_om,2.1,2.1,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.1,2.1,QX-00005,PATH_OPT_CLR_LE_2,3055.28178,0,3055.28178,0
storage_low_om_transformer_high_om,2.15,2.15,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.15,2.15,QX-00005,PATH_OPT_CLR_LE_2,3055.28178,0,3055.28178,0
storage_low_om_transformer_high_om,2.16,2.16,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.16,2.16,QX-00005,PATH_OPT_CLR_LE_2,3055.28178,0,3055.28178,0
storage_low_om_transformer_high_om,2.17,2.17,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.17,2.17,QX-00005,PATH_OPT_CLR_LE_2,3055.28178,0,3055.28178,0
storage_low_om_transformer_high_om,2.171,2.171,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.171,2.171,QX-00005,PATH_OPT_CLR_LE_2,3055.28178,0,3055.28178,0
storage_low_om_transformer_high_om,2.172,2.172,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.172,2.172,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.18,2.18,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.18,2.18,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.2,2.2,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.2,2.2,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.3,2.3,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.3,2.3,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.35,2.35,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.35,2.35,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.359,2.359,QX-00001,PATH_OPT_CLR_LE_2,438.3715959,0,438.3715959,0
storage_low_om_transformer_high_om,2.359,2.359,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.36,2.36,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,2.36,2.36,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.37,2.37,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,2.37,2.37,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.4,2.4,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,2.4,2.4,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.5,2.5,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,2.5,2.5,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.6,2.6,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,2.6,2.6,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.7,2.7,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,2.7,2.7,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.8,2.8,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,2.8,2.8,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,2.9,2.9,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,2.9,2.9,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,3.0,3,QX-00001,PATH_OPT_CLR_LE_2,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,3.0,3,QX-00005,PATH_OPT_CLR_LE_2,1476.942282,131.1424881,1476.942282,131.1424881
storage_low_om_transformer_high_om,unbounded,,QX-00001,PATH_OPT_CLR_UNBOUNDED,60.43026054,131.1424881,60.43026054,131.1424881
storage_low_om_transformer_high_om,unbounded,,QX-00005,PATH_OPT_CLR_UNBOUNDED,1476.942282,131.1424881,1476.942282,131.1424881
annualization_storage_unfavorable,2.0,2,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.0,2,QX-00005,PATH_OPT_CLR_LE_2,4435.347409,0,4435.347409,0
annualization_storage_unfavorable,2.1,2.1,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.1,2.1,QX-00005,PATH_OPT_CLR_LE_2,4435.347409,0,4435.347409,0
annualization_storage_unfavorable,2.15,2.15,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.15,2.15,QX-00005,PATH_OPT_CLR_LE_2,4435.347409,0,4435.347409,0
annualization_storage_unfavorable,2.16,2.16,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.16,2.16,QX-00005,PATH_OPT_CLR_LE_2,4435.347409,0,4435.347409,0
annualization_storage_unfavorable,2.17,2.17,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.17,2.17,QX-00005,PATH_OPT_CLR_LE_2,4435.347409,0,4435.347409,0
annualization_storage_unfavorable,2.171,2.171,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.171,2.171,QX-00005,PATH_OPT_CLR_LE_2,4435.347409,0,4435.347409,0
annualization_storage_unfavorable,2.172,2.172,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.172,2.172,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.18,2.18,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.18,2.18,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.2,2.2,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.2,2.2,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.3,2.3,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.3,2.3,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.35,2.35,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.35,2.35,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.359,2.359,QX-00001,PATH_OPT_CLR_LE_2,636.3833066,0,636.3833066,0
annualization_storage_unfavorable,2.359,2.359,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.36,2.36,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,2.36,2.36,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.37,2.37,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,2.37,2.37,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.4,2.4,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,2.4,2.4,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.5,2.5,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,2.5,2.5,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.6,2.6,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,2.6,2.6,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.7,2.7,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,2.7,2.7,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.8,2.8,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,2.8,2.8,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,2.9,2.9,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,2.9,2.9,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,3.0,3,QX-00001,PATH_OPT_CLR_LE_2,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,3.0,3,QX-00005,PATH_OPT_CLR_LE_2,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_unfavorable,unbounded,,QX-00001,PATH_OPT_CLR_UNBOUNDED,87.72650734,143.469243,87.72650734,143.469243
annualization_storage_unfavorable,unbounded,,QX-00005,PATH_OPT_CLR_UNBOUNDED,2144.074621,143.469243,2144.074621,143.469243
annualization_storage_favorable,2.0,2,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.0,2,QX-00005,PATH_OPT_CLR_LE_2,2461.597167,0,2461.597167,0
annualization_storage_favorable,2.1,2.1,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.1,2.1,QX-00005,PATH_OPT_CLR_LE_2,2461.597167,0,2461.597167,0
annualization_storage_favorable,2.15,2.15,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.15,2.15,QX-00005,PATH_OPT_CLR_LE_2,2461.597167,0,2461.597167,0
annualization_storage_favorable,2.16,2.16,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.16,2.16,QX-00005,PATH_OPT_CLR_LE_2,2461.597167,0,2461.597167,0
annualization_storage_favorable,2.17,2.17,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.17,2.17,QX-00005,PATH_OPT_CLR_LE_2,2461.597167,0,2461.597167,0
annualization_storage_favorable,2.171,2.171,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.171,2.171,QX-00005,PATH_OPT_CLR_LE_2,2461.597167,0,2461.597167,0
annualization_storage_favorable,2.172,2.172,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.172,2.172,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.18,2.18,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.18,2.18,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.2,2.2,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.2,2.2,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.3,2.3,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.3,2.3,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.35,2.35,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.35,2.35,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.359,2.359,QX-00001,PATH_OPT_CLR_LE_2,353.189773,0,353.189773,0
annualization_storage_favorable,2.359,2.359,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.36,2.36,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,2.36,2.36,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.37,2.37,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,2.37,2.37,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.4,2.4,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,2.4,2.4,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.5,2.5,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,2.5,2.5,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.6,2.6,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,2.6,2.6,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.7,2.7,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,2.7,2.7,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.8,2.8,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,2.8,2.8,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,2.9,2.9,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,2.9,2.9,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,3.0,3,QX-00001,PATH_OPT_CLR_LE_2,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,3.0,3,QX-00005,PATH_OPT_CLR_LE_2,1189.951435,101.8398231,1189.951435,101.8398231
annualization_storage_favorable,unbounded,,QX-00001,PATH_OPT_CLR_UNBOUNDED,48.68780324,101.8398231,48.68780324,101.8398231
annualization_storage_favorable,unbounded,,QX-00005,PATH_OPT_CLR_UNBOUNDED,1189.951435,101.8398231,1189.951435,101.8398231
