region_id,voltage_kv,station_id,src01_capacity_mva,annual_max_net_load_mw,annual_max_timestamp,annual_min_net_load_mw,annual_min_timestamp,net_load_interpretation,asset_scope_id,source_row,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00004,110,BDZ-00041,100,46.3,2025-07-16 22:14:00,-11.8,2025-05-11 12:05:00,net_load_no_pv_resubtraction,operating_2025,172,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00047,100,49.82,2025-07-16 12:10:00,7.88,2025-04-14 14:10:00,net_load_no_pv_resubtraction,operating_2025,144,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00061,126,36.44,2025-07-05 21:08:00,-21.08,2025-04-28 13:15:00,net_load_no_pv_resubtraction,operating_2025,146,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00064,100,35.41,2025-07-22 00:05:00,-45.38,2025-05-03 11:45:00,net_load_no_pv_resubtraction,operating_2025,136,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00075,130,37.58,2025-12-13 11:19:00,-1.54,2025-01-29 13:13:00,net_load_no_pv_resubtraction,operating_2025,178,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00082,100,20.43,2025-07-21 01:10:00,-22.28,2025-09-21 12:00:00,net_load_no_pv_resubtraction,operating_2025,139,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00083,126,50.29,2025-08-21 20:53:00,-4.63,2025-04-22 12:38:00,net_load_no_pv_resubtraction,operating_2025,181,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00093,126,45.34,2025-12-17 18:38:00,-0.9,2025-11-12 16:11:00,net_load_no_pv_resubtraction,operating_2025,145,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00098,100,33.51,2025-08-21 20:30:00,-49.91,2025-05-03 12:15:00,net_load_no_pv_resubtraction,operating_2025,134,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004,110,BDZ-00130,70,23.9,2025-07-13 20:58:00,-16.03,2025-04-12 12:32:00,net_load_no_pv_resubtraction,operating_2025,192,SRC01:变电站1,电网建模数据_Agent整合版_V1.2,select 2025 signed station annual extrema; do not sum extrema as synchronous county peak,real_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
