region_id,voltage_kv,station_id,pv_online_mw,pv_pipeline_mw,rated_capacity_context_mva,snapshot_min,snapshot_max,source_rows,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00009,35,BDZ-00277,11.3234,2.285,40,2026-03-06 12:45:00,2026-03-13 13:15:00,330;331,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,35,BDZ-00281,4.4791,0.31,14.3,2026-03-01 00:00:00,2026-05-07 13:15:00,338;339,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,35,BDZ-00284,4.3616,0,30,2026-03-06 14:15:00,2026-05-09 14:45:00,336;337,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,35,BDZ-00303,16.3691,0.824,40,2026-04-15 12:15:00,2026-04-29 12:45:00,332;333,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,35,BDZ-00310,19.2942,2.2154,30,2026-04-07 12:45:00,2026-05-09 12:30:00,342;343,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00014,9.1124,0.05,100,2026-04-07 12:30:00,2026-05-08 12:30:00,316;317,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00020,66.6084,9.819,113,2026-04-23 12:30:00,2026-04-23 13:15:00,314;315,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00040,74.9018,2.55,126,2026-04-23 12:45:00,2026-05-09 12:15:00,286;287,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00055,14.619,0.856,81.5,2026-03-13 12:30:00,2026-03-20 15:00:00,312;313,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00057,38.8457,6.843,150,2026-04-23 12:15:00,2026-05-09 12:15:00,300;301,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00068,41.6074,6.1682,100,2026-04-30 12:45:00,2026-05-09 12:45:00,296;297,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00069,54.1649,1.539,113,2026-04-10 12:45:00,2026-04-20 13:00:00,326;327,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00077,31.9549,2.158,100,2026-05-19 12:15:00,2026-05-19 12:30:00,284;285,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00084,63.3792,15.2096,63,2026-03-23 12:30:00,2026-05-09 13:00:00,320;321,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00086,36.4525,1.501,100,2026-04-29 12:15:00,2026-05-21 12:15:00,290;291,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00087,6.2265,0,63,2026-03-09 15:00:00,2026-04-10 14:15:00,288;289,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00091,14.312,2.062,113,2026-04-30 12:00:00,2026-05-18 13:15:00,324;325,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00127,49.3876,0.4371,100,2026-05-21 12:00:00,2026-05-21 12:45:00,310;311,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00128,33.1352,0.244,100,2026-04-23 12:30:00,2026-05-09 12:15:00,322;323,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00129,16.9178,4.258,143,2026-03-01 00:00:00,2026-05-25 12:45:00,302;303;304;305,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00134,37.4203,2.3831,81.5,2026-05-09 12:45:00,2026-05-19 13:00:00,294;295,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00150,11.9577,2.297,100,2026-04-03 12:00:00,2026-05-09 13:30:00,298;299,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00159,40.0538,4.2872,40,2026-04-20 13:00:00,2026-05-15 12:45:00,306;307,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00176,85.2873,5.7939,113,2026-04-30 12:45:00,2026-05-28 13:00:00,308;309,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00178,54.1367,6.8193,100,2026-03-13 12:30:00,2026-04-24 13:00:00,292;293,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00009,110,BDZ-00180,34.9896,1.8092,40,2026-03-06 13:45:00,2026-04-23 12:30:00,318;319,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,35,BDZ-00245,32.965,4.9571,36,2026-05-21 12:15:00,2026-05-28 14:15:00,254;255,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,35,BDZ-00260,66.0043,14.5682,36,2026-05-06 12:15:00,2026-05-07 12:15:00,264;265,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,35,BDZ-00295,31.2372,6.7493,30,2026-03-01 00:00:00,2026-05-07 12:45:00,256;257,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,35,BDZ-00304,13.976,5.8472,10,2026-03-03 13:30:00,2026-04-23 12:00:00,258;259,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,35,BDZ-00306,33.4151,4.42,40,2026-04-20 12:15:00,2026-05-07 12:30:00,260;261,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,35,BDZ-00307,57.8664,14.1742,40,2026-03-13 12:00:00,2026-04-14 13:00:00,262;263,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00009,64.856,17.9575,81.5,2026-05-14 12:45:00,2026-05-22 12:30:00,228;229,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00011,56.3106,7.3819,100,2026-05-07 12:30:00,2026-05-08 12:00:00,252;253,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00035,70.2213,18.8122,70,2026-03-03 14:00:00,2026-05-08 12:00:00,250;251,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00044,66.8312,14.1078,100,2026-05-08 12:15:00,2026-05-14 12:45:00,242;243,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00049,46.6844,6.5666,81.5,2026-04-23 14:15:00,2026-05-07 14:15:00,214;215,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00054,129.3445,40.9491,113,2026-04-10 12:15:00,2026-04-14 12:15:00,218;219,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00089,33.3456,0.14,143,2026-05-07 12:00:00,2026-05-19 15:00:00,238;239,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00090,42.0195,4.7854,100,2026-05-07 12:30:00,2026-05-07 12:30:00,246;247,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00097,62.5447,7.7727,100,2026-05-08 12:30:00,2026-05-08 12:45:00,240;241,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00099,94.3157,25.7171,113,2026-04-07 12:15:00,2026-05-08 12:00:00,234;235,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00108,106.4001,12.7332,100,2026-03-23 12:15:00,2026-05-08 12:15:00,220;221,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00109,15.439,0,100,2026-03-13 14:45:00,2026-04-14 13:45:00,232;233,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00113,62.476,26.0524,81.5,2026-05-07 12:15:00,2026-05-29 12:30:00,222;223,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00120,88.8849,12.5234,70,2026-05-08 12:00:00,2026-05-08 12:30:00,230;231,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00122,91.5724,23.4635,100,2026-04-20 12:45:00,2026-05-07 14:15:00,244;245,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00133,1.777,0,126,2026-03-01 00:00:00,2026-03-01 00:00:00,224;225,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00145,99.8603,23.5503,70,2026-05-07 12:00:00,2026-05-07 12:45:00,226;227,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00160,1.2718,0.035,100,2026-04-15 14:15:00,2026-04-23 14:45:00,236;237,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00179,20.1703,1.4,143,2026-05-13 14:15:00,2026-05-29 13:15:00,216;217,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
QX-00010,110,BDZ-00185,20.5353,1,143,2026-05-07 12:00:00,2026-05-09 12:30:00,248;249,SRC05:主变（跨区合并）1,电网建模数据_Agent整合版_V1.2,"sum online and pipeline PV by region, voltage and station; no feeder allocation",pv_snapshot_2026_context,cross_year_snapshot_2026_context,88dd63f0d0e3b8aaed07b77bdba235da35967faefa6a9ff64b92e805559a42ec
