year,source_sheet,series_column_1_based,source_header_station_id,transformer_uid,station_id,unit_id,voltage_kv,candidate_approval_status,confidence,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
2022,Sheet1,11,BDZ-00158,QX-00005|35|BDZ-00290|#1,BDZ-00290,#1,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,12,BDZ-00158,QX-00005|35|BDZ-00290|#2,BDZ-00290,#2,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,13,BDZ-00248,QX-00005|35|BDZ-00248|#1,BDZ-00248,#1,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,14,BDZ-00314,QX-00005|35|BDZ-00314|#1,BDZ-00314,#1,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,15,BDZ-00314,QX-00005|35|BDZ-00314|#2,BDZ-00314,#2,35,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,16,BDZ-00135,QX-00005|110|BDZ-00135|#2,BDZ-00135,#2,110,approved,medium,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,17,BDZ-00135,QX-00005|110|BDZ-00135|#1,BDZ-00135,#1,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,18,BDZ-00246,QX-00005|35|BDZ-00246|#1,BDZ-00246,#1,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,19,BDZ-00246,QX-00005|35|BDZ-00246|#2,BDZ-00246,#2,35,approved,low,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,20,BDZ-00048,QX-00005|110|BDZ-00048|#1,BDZ-00048,#1,110,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_2025_operating_110kv,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
2022,Sheet1,21,BDZ-00325,QX-00005|35|BDZ-00325|#1,BDZ-00325,#1,35,approved,high,SRC07:Sheet1+candidate_map,电网建模数据_Agent整合版_V1.2,review cross-year source header and stable candidate target without silent header overwrite,real_2021_2025,project_owner_approved_context_only,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
