region_id,voltage_kv,station_id,capacity_mva,transformer_count,asset_scope_id,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00008,110,BDZ-00003,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00030,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00038,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00043,63,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00045,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00063,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00066,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00067,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00070,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00073,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00081,63,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00100,130,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00104,81.5,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00107,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00121,90,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00125,160,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00138,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00166,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00008,110,BDZ-00170,70,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,35,BDZ-00253,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,35,BDZ-00259,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,35,BDZ-00266,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,35,BDZ-00277,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,35,BDZ-00281,14.3,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,35,BDZ-00284,30,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,35,BDZ-00303,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,35,BDZ-00310,30,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00014,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00020,113,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00040,126,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00055,81.5,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00057,150,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00068,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00069,113,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00077,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00084,63,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00086,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00087,63,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00091,113,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00127,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00128,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00129,80,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00134,81.5,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00150,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00159,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00176,113,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00178,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00009,110,BDZ-00180,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,35,BDZ-00245,36,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,35,BDZ-00260,36,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,35,BDZ-00295,30,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,35,BDZ-00304,10,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,35,BDZ-00306,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,35,BDZ-00307,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00009,81.5,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00011,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00035,70,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00044,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00049,81.5,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00054,113,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00089,143,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00090,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00097,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00099,113,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00108,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00109,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00113,81.5,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00120,40,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00122,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00133,113,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00145,70,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00160,100,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00161,0,0,year_end_2025,SRC01:变电站1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,retain station index absent from SRC02 with zero in-service transformer capacity,real_2021_2025,no_in_service_transformer_candidate_station,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00179,143,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00010,110,BDZ-00185,143,2,year_end_2025,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,sum same-voltage transformer capacities by anonymized station key,real_2021_2025,validated_equipment_scope,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
